,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,buy_volume,sell_volume,bs_ratio,Date
2013-10-22,59.09999847412109,58.59999847412109,58.79999923706055,59.0,7199462.0,59.0,0.0,0.0,181.0,4047.0,4228.0,0.0,0.0,0.0,0.0,0.0,346203.0,350250.0,1.0116867511640537,5203000.0,657000.0,7.919318235436476,2013-10-22
2013-10-23,59.09999847412109,58.59999847412109,59.09999847412109,58.70000076293945,8639415.0,58.70000076293945,0.0,0.0,67.0,3980.0,4047.0,0.0,0.0,0.0,0.0,0.0,338145.0,342125.0,1.0117671065161202,4682000.0,2801000.0,1.6715452797053625,2013-10-23
2013-10-24,57.70000076293945,57.150001525878906,57.70000076293945,57.54999923706055,7935549.0,57.54999923706055,392.0,0.0,101.0,4271.0,3980.0,116.0,0.0,320.0,320.0,0.0,337854.0,341805.0,1.0116914060765714,1824000.0,3012000.0,0.6055774881880849,2013-10-24
2013-10-25,57.34999847412109,56.84999847412109,57.34999847412109,57.09999847412109,11177175.0,57.09999847412109,348.0,1.0,46.0,4572.0,4271.0,169.0,10.0,118.0,428.0,320.0,337178.0,341322.0,1.0122872420880304,1278000.0,9748000.0,0.1311038027181162,2013-10-25
2013-10-28,57.650001525878906,57.09999847412109,57.150001525878906,57.5,6936708.0,57.5,132.0,0.0,232.0,4472.0,4572.0,19.0,17.0,245.0,656.0,428.0,337278.0,341094.0,1.0113111103863568,4439000.0,713000.0,6.225797719778794,2013-10-28
2013-10-29,57.79999923706055,57.29999923706055,57.45000076293945,57.75,5790985.0,57.75,330.0,0.0,107.0,4695.0,4472.0,46.0,10.0,258.0,904.0,656.0,337055.0,340846.0,1.0112444222918446,2264000.0,2217999.0,1.0207394048692515,2013-10-29
2013-10-30,57.900001525878906,57.650001525878906,57.79999923706055,57.900001525878906,4375748.0,57.900001525878906,154.0,0.0,217.0,4632.0,4695.0,22.0,10.0,110.0,1002.0,904.0,337118.0,340748.0,1.0107647447933816,1543000.0,1377847.0,1.119862277987122,2013-10-30
2013-10-31,58.04999923706055,57.59999847412109,57.84999847412109,57.900001525878906,6045775.0,57.900001525878906,73.0,0.0,139.0,4566.0,4632.0,170.0,22.0,153.0,1133.0,1002.0,337184.0,340617.0,1.0101783887183593,1974000.0,2837000.0,0.6958051830083951,2013-10-31
2013-11-01,58.09999847412109,57.45000076293945,58.0,57.59999847412109,6293364.0,57.59999847412109,252.0,0.0,107.0,4711.0,4566.0,12.0,9.0,55.0,1179.0,1133.0,337039.0,340571.0,1.010476501305483,1187000.0,5071000.0,0.2340760729489108,2013-11-01
2013-11-04,57.400001525878906,57.09999847412109,57.400001525878906,57.34999847412109,6647499.0,57.34999847412109,274.0,0.0,81.0,4904.0,4711.0,188.0,42.0,91.0,1228.0,1179.0,336971.0,340647.0,1.010905950642783,2453000.0,4968000.0,0.4937599650241616,2013-11-04
2013-11-05,57.34999847412109,56.75,57.25,56.79999923706055,7879372.0,56.79999923706055,368.0,0.0,210.0,5062.0,4904.0,134.0,63.0,95.0,1260.0,1228.0,336813.0,340615.0,1.0112851603555673,1507000.0,4506000.0,0.3344428907139612,2013-11-05
2013-11-06,56.900001525878906,56.59999847412109,56.79999923706055,56.79999923706055,4717161.0,56.79999923706055,129.0,0.0,35.0,5156.0,5062.0,9.0,46.0,161.0,1375.0,1260.0,335719.0,339500.0,1.011259382819016,915000.0,3317000.0,0.2758515900356979,2013-11-06
2013-11-07,56.84999847412109,56.5,56.84999847412109,56.650001525878906,4901449.0,56.650001525878906,199.0,2.0,78.0,5275.0,5156.0,108.0,74.0,86.0,1386.0,1375.0,336600.0,340489.0,1.0115507678230309,656000.0,4202000.0,0.156116098020919,2013-11-07
2013-11-08,56.650001525878906,56.34999847412109,56.59999847412109,56.45000076293945,6209803.0,56.45000076293945,172.0,4.0,201.0,5242.0,5275.0,19.0,102.0,96.0,1380.0,1386.0,336633.0,340495.0,1.0114694297070408,1271000.0,4719000.0,0.2693366668072331,2013-11-08
2013-11-11,56.5,56.20000076293945,56.45000076293945,56.29999923706055,8237847.0,56.29999923706055,423.0,0.0,27.0,5638.0,5242.0,40.0,140.0,50.0,1290.0,1380.0,337362.0,341710.0,1.0128852304491007,1576000.0,7285000.0,0.2163349051015916,2013-11-11
2013-11-12,56.59999847412109,56.20000076293945,56.59999847412109,56.5,6243339.0,56.5,118.0,0.0,159.0,5597.0,5638.0,143.0,90.0,97.0,1297.0,1290.0,338278.0,342578.0,1.0127084448044366,1885000.0,4775000.0,0.3947643152326041,2013-11-12
2013-11-13,56.29999923706055,55.70000076293945,56.25,55.75,17168796.0,55.75,719.0,10.0,272.0,6034.0,5597.0,167.0,143.0,128.0,1282.0,1297.0,341341.0,346093.0,1.0139185919107525,799000.0,15590500.0,0.0512491548539716,2013-11-13
2013-11-14,56.09999847412109,55.650001525878906,56.0,55.900001525878906,15583085.0,55.900001525878906,1054.0,0.0,56.0,7032.0,6034.0,88.0,201.0,135.0,1216.0,1282.0,342343.0,348159.0,1.016985838805412,3761000.0,14689000.0,0.2560419187118307,2013-11-14
2013-11-15,56.34999847412109,55.900001525878906,56.09999847412109,56.150001525878906,12722507.0,56.150001525878906,538.0,0.0,416.0,7154.0,7032.0,233.0,42.0,107.0,1281.0,1216.0,345596.0,351469.0,1.01699088823109,1140000.0,10228000.0,0.1114587298143596,2013-11-15
2013-11-18,56.5,56.20000076293945,56.34999847412109,56.45000076293945,5565731.0,56.45000076293945,132.0,0.0,294.0,6992.0,7154.0,77.0,68.0,100.0,1313.0,1281.0,351383.0,357062.0,1.0161589599981786,565000.0,3217000.0,0.175629413854705,2013-11-18
2013-11-19,56.84999847412109,56.54999923706055,56.54999923706055,56.79999923706055,8478759.0,56.79999923706055,316.0,0.0,345.0,6963.0,6992.0,55.0,127.0,126.0,1312.0,1313.0,352787.0,358438.0,1.0160152839665748,3673000.0,3545000.0,1.0361069009571506,2013-11-19
2013-11-20,56.70000076293945,56.34999847412109,56.650001525878906,56.45000076293945,9701799.0,56.45000076293945,220.0,0.0,150.0,7033.0,6963.0,47.0,36.0,190.0,1466.0,1312.0,355592.0,361159.0,1.0156527265722328,1950000.0,7363000.0,0.2648376660549142,2013-11-20
2013-11-21,56.09999847412109,55.400001525878906,56.09999847412109,55.45000076293945,35062264.0,55.45000076293945,1394.0,4.0,340.0,8083.0,7033.0,282.0,311.0,346.0,1498.0,1466.0,357292.0,363877.0,1.0184274530987174,2615000.0,30560000.0,0.0855693689277038,2013-11-21
2013-11-22,55.70000076293945,55.5,55.5,55.5,10937407.0,55.5,449.0,0.0,378.0,8154.0,8083.0,51.0,38.0,147.0,1607.0,1498.0,358471.0,365018.0,1.0182608404561584,1069000.0,5016000.0,0.2131179798409131,2013-11-22
2013-11-25,56.5,56.150001525878906,56.150001525878906,56.25,10345365.0,56.25,417.0,0.0,616.0,7955.0,8154.0,31.0,293.0,212.0,1526.0,1607.0,361670.0,368099.0,1.0177730589403076,5059000.0,5053231.0,1.0011414476912994,2013-11-25
2013-11-26,56.900001525878906,56.0,56.0,56.70000076293945,9878559.0,56.70000076293945,524.0,11.0,386.0,8082.0,7955.0,52.0,102.0,173.0,1596.0,1526.0,361543.0,368029.0,1.0179369592636027,6862000.0,1835000.0,3.7395074989059953,2013-11-26
2013-11-27,57.04999923706055,56.650001525878906,56.70000076293945,57.0,8118057.0,57.0,288.0,0.0,349.0,8021.0,8082.0,35.0,99.0,219.0,1716.0,1596.0,361604.0,367909.0,1.0174333872595789,4852000.0,2041000.0,2.377264881300891,2013-11-27
2013-11-28,57.45000076293945,57.20000076293945,57.34999847412109,57.34999847412109,11237010.0,57.34999847412109,79.0,0.0,675.0,7425.0,8021.0,32.0,46.0,101.0,1771.0,1716.0,362200.0,367854.0,1.0156073561365098,9050000.0,686000.0,13.19240059416823,2013-11-28
2013-11-29,57.70000076293945,57.25,57.34999847412109,57.54999923706055,14720545.0,57.54999923706055,147.0,1.0,909.0,6662.0,7425.0,80.0,94.0,207.0,1884.0,1771.0,362963.0,367741.0,1.01316108484588,13208000.0,1709000.0,7.728491674375848,2013-11-29
2013-12-02,57.70000076293945,57.34999847412109,57.59999847412109,57.45000076293945,5600990.0,57.45000076293945,159.0,0.0,202.0,6619.0,6662.0,21.0,15.0,80.0,1949.0,1884.0,363006.0,367676.0,1.0128620109254092,3946000.0,503000.0,7.8449148212429,2013-12-02
2013-12-03,57.5,57.150001525878906,57.34999847412109,57.5,7385103.0,57.5,122.0,1.0,121.0,6619.0,6619.0,36.0,32.0,98.0,2015.0,1949.0,362381.0,366985.0,1.012702065775894,6135000.0,272830.0,22.48644765440877,2013-12-03
2013-12-04,57.650001525878906,57.20000076293945,57.25,57.45000076293945,7401796.0,57.45000076293945,108.0,0.0,169.0,6558.0,6619.0,38.0,52.0,191.0,2154.0,2015.0,362442.0,366846.0,1.0121481170832378,6117000.0,849000.0,7.2049385100842045,2013-12-04
2013-12-05,57.5,57.0,57.45000076293945,57.09999847412109,6056780.0,57.09999847412109,226.0,1.0,492.0,6291.0,6558.0,17.0,121.0,345.0,2378.0,2154.0,362709.0,366622.0,1.0107854760001105,3542000.0,2107000.0,1.681062325077207,2013-12-05
2013-12-06,57.400001525878906,56.900001525878906,57.04999923706055,57.150001525878906,4023610.0,57.150001525878906,348.0,0.0,146.0,6493.0,6291.0,14.0,43.0,40.0,2375.0,2378.0,362507.0,366625.0,1.0113569907422733,2773000.0,919000.0,3.017406945150223,2013-12-06
2013-12-09,57.95000076293945,57.54999923706055,57.54999923706055,57.650001525878906,8645140.0,57.650001525878906,197.0,0.0,486.0,6204.0,6493.0,50.0,76.0,184.0,2483.0,2375.0,362796.0,366517.0,1.0102536680292284,7062000.0,995000.0,7.097480304039896,2013-12-09
2013-12-10,57.900001525878906,57.54999923706055,57.54999923706055,57.79999923706055,6866804.0,57.79999923706055,101.0,0.0,248.0,6057.0,6204.0,15.0,6.0,126.0,2603.0,2483.0,362943.0,366397.0,1.0095138643978134,5926000.0,525000.0,11.287597547433244,2013-12-10
2013-12-11,58.29999923706055,57.650001525878906,57.95000076293945,57.84999847412109,10106222.0,57.84999847412109,367.0,0.0,354.0,6070.0,6057.0,33.0,29.0,112.0,2686.0,2603.0,362930.0,366314.0,1.009321331051908,8214000.0,472000.0,17.402505503166307,2013-12-11
2013-12-12,57.59999847412109,57.20000076293945,57.59999847412109,57.400001525878906,4216323.0,57.400001525878906,249.0,0.0,165.0,6154.0,6070.0,45.0,84.0,51.0,2653.0,2686.0,350221.0,353722.0,1.0099936611634903,1973000.0,1528000.0,1.2912295214466485,2013-12-12
2013-12-13,57.400001525878906,57.04999923706055,57.09999847412109,57.34999847412109,5099860.0,57.34999847412109,241.0,0.0,99.0,6296.0,6154.0,11.0,102.0,78.0,2629.0,2653.0,350079.0,353746.0,1.0104718921389395,3020000.0,2402000.0,1.257285071904633,2013-12-13
2013-12-16,57.25,56.70000076293945,57.25,56.900001525878906,6971824.0,56.900001525878906,335.0,0.0,250.0,6381.0,6296.0,17.0,146.0,12.0,2495.0,2629.0,349994.0,353880.0,1.0111001585736938,818000.0,5401000.0,0.1514534065074233,2013-12-16
2013-12-17,57.29999923706055,57.09999847412109,57.150001525878906,57.20000076293945,3090413.0,57.20000076293945,147.0,5.0,213.0,6310.0,6381.0,48.0,36.0,13.0,2471.0,2495.0,350065.0,353904.0,1.0109636468551644,1736100.0,1329000.0,1.306319558826517,2013-12-17
2013-12-18,57.20000076293945,56.84999847412109,57.20000076293945,57.0,3488194.0,57.0,327.0,6.0,43.0,6588.0,6310.0,6.0,73.0,30.0,2428.0,2471.0,343412.0,347572.0,1.0121107820612498,498000.0,3130000.0,0.1591053804775142,2013-12-18
2013-12-19,57.5,57.150001525878906,57.400001525878906,57.34999847412109,6051598.0,57.34999847412109,456.0,0.0,215.0,6829.0,6588.0,39.0,95.0,70.0,2403.0,2428.0,343171.0,347597.0,1.0128944086347371,3388000.0,2849000.0,1.1891887717835128,2013-12-19
2013-12-20,57.54999923706055,57.20000076293945,57.34999847412109,57.45000076293945,4317836.0,57.45000076293945,127.0,6.0,143.0,6807.0,6829.0,2.0,31.0,29.0,2401.0,2403.0,343193.0,347599.0,1.0128353059785429,3129000.0,1160000.0,2.697411467748734,2013-12-20
2013-12-23,58.0,57.54999923706055,57.54999923706055,57.84999847412109,9016858.0,57.84999847412109,377.0,7.0,458.0,6719.0,6807.0,18.0,30.0,58.0,2428.0,2401.0,343281.0,347572.0,1.0124970141166738,6271000.0,1131000.0,5.5446458491194965,2013-12-23
2013-12-24,57.900001525878906,57.70000076293945,57.84999847412109,57.79999923706055,5052909.0,57.79999923706055,65.0,0.0,191.0,6593.0,6719.0,41.0,50.0,22.0,2400.0,2428.0,343407.0,347600.0,1.0122070539999068,3453000.0,372000.0,9.28223311227658,2013-12-24
2013-12-25,57.95000076293945,57.75,57.900001525878906,57.84999847412109,3321019.0,57.84999847412109,93.0,50.0,124.0,6512.0,6593.0,11.0,12.0,19.0,2407.0,2400.0,341363.0,345468.0,1.0120223573663305,2127000.0,214000.0,9.939205891561254,2013-12-25
2013-12-26,57.95000076293945,57.79999923706055,57.84999847412109,57.84999847412109,3417207.0,57.84999847412109,85.0,0.0,93.0,6504.0,6512.0,63.0,25.0,33.0,2415.0,2407.0,341371.0,345460.0,1.0119752059337028,1653000.0,842000.0,1.963180566293864,2013-12-26
2013-12-27,58.400001525878906,57.79999923706055,57.79999923706055,58.29999923706055,12606977.0,58.29999923706055,224.0,0.0,631.0,6097.0,6504.0,68.0,239.0,135.0,2311.0,2415.0,341778.0,345564.0,1.011074407731312,8562000.0,3914000.0,2.187531377738534,2013-12-27
2013-12-30,58.95000076293945,58.34999847412109,58.34999847412109,58.79999923706055,18118818.0,58.79999923706055,298.0,7.0,443.0,5945.0,6097.0,53.0,45.0,111.0,2377.0,2311.0,341930.0,345498.0,1.0104319292488837,15137000.0,5925000.0,2.5547675013050632,2013-12-30
2013-12-31,59.04999923706055,58.70000076293945,59.04999923706055,58.70000076293945,12256516.0,58.70000076293945,175.0,59.0,318.0,5743.0,5945.0,81.0,11.0,47.0,2408.0,2377.0,342132.0,345467.0,1.009744748387323,10106000.0,5079000.0,1.9897613723643688,2013-12-31
